ED,Reported As,Reporting,Yes,No,Total Votes,p_Yes,p_No,winner,winner_p
46002,46002,99.00,3,1,4,0.75,0.25,Yes,0.75
46003,46003,99.00,82,41,123,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
46004,46004,99.00,128,44,172,0.7441860465116279,0.2558139534883721,Yes,0.7441860465116279
46005,46005,99.00,58,10,68,0.8529411764705882,0.14705882352941177,Yes,0.8529411764705882
46006,46006,99.00,2,1,3,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
46007,46007,99.00,5,2,7,0.7142857142857143,0.2857142857142857,Yes,0.7142857142857143
46008,46008,99.00,125,28,153,0.8169934640522876,0.1830065359477124,Yes,0.8169934640522876
46009,46009,99.00,8,2,10,0.8,0.2,Yes,0.8
46010,46010,99.00,99,18,117,0.8461538461538461,0.15384615384615385,Yes,0.8461538461538461
46011,46011,99.00,19,4,23,0.8260869565217391,0.17391304347826086,Yes,0.8260869565217391
46012,46012,99.00,99,18,117,0.8461538461538461,0.15384615384615385,Yes,0.8461538461538461
46013,46013,99.00,5,0,5,1.0,0.0,Yes,1.0
46014,46014,99.00,104,17,121,0.859504132231405,0.14049586776859505,Yes,0.859504132231405
46015,46015,99.00,1,0,1,1.0,0.0,Yes,1.0
46016,46016,99.00,86,27,113,0.7610619469026548,0.23893805309734514,Yes,0.7610619469026548
46017,46017,99.00,52,42,94,0.5531914893617021,0.44680851063829785,Yes,0.5531914893617021
46018,46018,99.00,0,0,0,0,0,n/a,0
46019,46019,99.00,69,29,98,0.7040816326530612,0.29591836734693877,Yes,0.7040816326530612
46020,46020,99.00,60,29,89,0.6741573033707865,0.3258426966292135,Yes,0.6741573033707865
46021,46021,99.00,0,0,0,0,0,n/a,0
46022,46022,99.00,46,30,76,0.6052631578947368,0.39473684210526316,Yes,0.6052631578947368
46023,46023,99.00,50,16,66,0.7575757575757576,0.24242424242424243,Yes,0.7575757575757576
46024,46024,99.00,50,23,73,0.684931506849315,0.3150684931506849,Yes,0.684931506849315
46025,46025,99.00,0,1,1,0.0,1.0,No,1.0
46026,46026,50.00,12,10,22,0.5454545454545454,0.45454545454545453,Yes,0.5454545454545454
46027,46027,99.00,58,29,87,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
46028,46028,99.00,0,0,0,0,0,n/a,0
46029,46029,99.00,50,19,69,0.7246376811594203,0.2753623188405797,Yes,0.7246376811594203
46030,46030,99.00,92,35,127,0.7244094488188977,0.2755905511811024,Yes,0.7244094488188977
46031,46031,99.00,151,44,195,0.7743589743589744,0.22564102564102564,Yes,0.7743589743589744
46032,46032,99.00,8,1,9,0.8888888888888888,0.1111111111111111,Yes,0.8888888888888888
46033,46033,99.00,98,19,117,0.8376068376068376,0.1623931623931624,Yes,0.8376068376068376
46034,46034,99.00,6,0,6,1.0,0.0,Yes,1.0
46035,46035,99.00,0,0,0,0,0,n/a,0
46036,46036,99.00,6,1,7,0.8571428571428571,0.14285714285714285,Yes,0.8571428571428571
46037,46037,99.00,0,1,1,0.0,1.0,No,1.0
46038,46038,99.00,65,23,88,0.7386363636363636,0.26136363636363635,Yes,0.7386363636363636
46039,46039,99.00,2,0,2,1.0,0.0,Yes,1.0
46040,46040,99.00,22,11,33,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
46041,46041,99.00,156,62,218,0.7155963302752294,0.28440366972477066,Yes,0.7155963302752294
46042,46042,99.00,128,82,210,0.6095238095238096,0.3904761904761905,Yes,0.6095238095238096
46043,46043,99.00,28,13,41,0.6829268292682927,0.3170731707317073,Yes,0.6829268292682927
46044,46044,99.00,34,9,43,0.7906976744186046,0.20930232558139536,Yes,0.7906976744186046
46045,46045,99.00,43,10,53,0.8113207547169812,0.18867924528301888,Yes,0.8113207547169812
46046,46046,99.00,32,5,37,0.8648648648648649,0.13513513513513514,Yes,0.8648648648648649
46047,46047,99.00,108,35,143,0.7552447552447552,0.24475524475524477,Yes,0.7552447552447552
46048,46048,99.00,78,37,115,0.6782608695652174,0.3217391304347826,Yes,0.6782608695652174
46049,46049,99.00,190,64,254,0.7480314960629921,0.25196850393700787,Yes,0.7480314960629921
46050,46050,99.00,127,54,181,0.7016574585635359,0.2983425414364641,Yes,0.7016574585635359
46051,46051,33.33,135,62,197,0.6852791878172588,0.3147208121827411,Yes,0.6852791878172588
46052,46052,99.00,7,0,7,1.0,0.0,Yes,1.0
46053,46053,99.00,115,52,167,0.688622754491018,0.31137724550898205,Yes,0.688622754491018
46054,46054,99.00,107,39,146,0.7328767123287672,0.2671232876712329,Yes,0.7328767123287672
46055,46055,99.00,92,30,122,0.7540983606557377,0.2459016393442623,Yes,0.7540983606557377
46056,46056,99.00,112,33,145,0.7724137931034483,0.22758620689655173,Yes,0.7724137931034483
46057,46057,99.00,5,4,9,0.5555555555555556,0.4444444444444444,Yes,0.5555555555555556
46058,46058,99.00,146,32,178,0.8202247191011236,0.1797752808988764,Yes,0.8202247191011236
46059,46059,99.00,120,39,159,0.7547169811320755,0.24528301886792453,Yes,0.7547169811320755
46060,46060,99.00,240,93,333,0.7207207207207207,0.27927927927927926,Yes,0.7207207207207207
46061,46061,99.00,18,2,20,0.9,0.1,Yes,0.9
46062,46062,99.00,217,69,286,0.7587412587412588,0.24125874125874125,Yes,0.7587412587412588
46063,46063,99.00,143,58,201,0.7114427860696517,0.2885572139303483,Yes,0.7114427860696517
46064,46064,99.00,156,59,215,0.7255813953488373,0.2744186046511628,Yes,0.7255813953488373
46065,46065,99.00,149,58,207,0.7198067632850241,0.28019323671497587,Yes,0.7198067632850241
46066,46066,99.00,91,41,132,0.6893939393939394,0.3106060606060606,Yes,0.6893939393939394
46067,46067,99.00,125,67,192,0.6510416666666666,0.3489583333333333,Yes,0.6510416666666666
46068,46068,99.00,107,67,174,0.6149425287356322,0.3850574712643678,Yes,0.6149425287356322
46069,46069,99.00,80,56,136,0.5882352941176471,0.4117647058823529,Yes,0.5882352941176471
46070,46070,99.00,3,0,3,1.0,0.0,Yes,1.0
46071,46071,99.00,87,47,134,0.6492537313432836,0.35074626865671643,Yes,0.6492537313432836
46072,46072,99.00,112,45,157,0.7133757961783439,0.28662420382165604,Yes,0.7133757961783439
46073,46073,99.00,79,57,136,0.5808823529411765,0.41911764705882354,Yes,0.5808823529411765
46074,46074,99.00,1,1,2,0.5,0.5,Tie,0.5
46075,46075,99.00,210,80,290,0.7241379310344828,0.27586206896551724,Yes,0.7241379310344828
46076,46076,99.00,1,5,6,0.16666666666666666,0.8333333333333334,No,0.8333333333333334
46077,46077,99.00,34,20,54,0.6296296296296297,0.37037037037037035,Yes,0.6296296296296297
46078,46078,99.00,243,98,341,0.7126099706744868,0.2873900293255132,Yes,0.7126099706744868
46079,46079,99.00,148,97,245,0.6040816326530613,0.39591836734693875,Yes,0.6040816326530613
46080,46080,99.00,92,14,106,0.8679245283018868,0.1320754716981132,Yes,0.8679245283018868
46081,46081,99.00,0,1,1,0.0,1.0,No,1.0
46082,46082,99.00,0,0,0,0,0,n/a,0
46083,46083,99.00,0,0,0,0,0,n/a,0
46084,46084,99.00,0,0,0,0,0,n/a,0
47001,47001,99.00,124,42,166,0.7469879518072289,0.25301204819277107,Yes,0.7469879518072289
47002,47002,99.00,4,3,7,0.5714285714285714,0.42857142857142855,Yes,0.5714285714285714
47003,47003,99.00,51,14,65,0.7846153846153846,0.2153846153846154,Yes,0.7846153846153846
47004,47004,44.44,1,0,1,1.0,0.0,Yes,1.0
47005,47005,99.00,5,0,5,1.0,0.0,Yes,1.0
47006,47006,99.00,142,50,192,0.7395833333333334,0.2604166666666667,Yes,0.7395833333333334
47007,47007,99.00,9,2,11,0.8181818181818182,0.18181818181818182,Yes,0.8181818181818182
47008,47008,99.00,117,60,177,0.6610169491525424,0.3389830508474576,Yes,0.6610169491525424
47009,47009,99.00,149,47,196,0.7602040816326531,0.23979591836734693,Yes,0.7602040816326531
47010,47010,99.00,9,9,18,0.5,0.5,Tie,0.5
47011,47011,99.00,3,0,3,1.0,0.0,Yes,1.0
47012,47012,99.00,81,29,110,0.7363636363636363,0.2636363636363636,Yes,0.7363636363636363
47013,47013,99.00,131,36,167,0.7844311377245509,0.2155688622754491,Yes,0.7844311377245509
47014,47014,99.00,59,35,94,0.6276595744680851,0.3723404255319149,Yes,0.6276595744680851
47015,47015,99.00,50,11,61,0.819672131147541,0.18032786885245902,Yes,0.819672131147541
47016,47016,99.00,2,1,3,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
47017,47017,99.00,70,22,92,0.7608695652173914,0.2391304347826087,Yes,0.7608695652173914
47018,47018,99.00,40,26,66,0.6060606060606061,0.3939393939393939,Yes,0.6060606060606061
47019,47019,99.00,1,0,1,1.0,0.0,Yes,1.0
47020,47020,99.00,76,24,100,0.76,0.24,Yes,0.76
47021,47021,99.00,5,1,6,0.8333333333333334,0.16666666666666666,Yes,0.8333333333333334
47022,47022,99.00,4,4,8,0.5,0.5,Tie,0.5
47023,47023,99.00,99,31,130,0.7615384615384615,0.23846153846153847,Yes,0.7615384615384615
47024,47024,99.00,92,36,128,0.71875,0.28125,Yes,0.71875
47025,47025,99.00,94,36,130,0.7230769230769231,0.27692307692307694,Yes,0.7230769230769231
47026,47026,99.00,56,27,83,0.6746987951807228,0.3253012048192771,Yes,0.6746987951807228
47027,47027,99.00,76,32,108,0.7037037037037037,0.2962962962962963,Yes,0.7037037037037037
47028,47028,99.00,118,31,149,0.7919463087248322,0.2080536912751678,Yes,0.7919463087248322
47029,47029,99.00,87,32,119,0.7310924369747899,0.2689075630252101,Yes,0.7310924369747899
47030,47030,99.00,7,4,11,0.6363636363636364,0.36363636363636365,Yes,0.6363636363636364
47031,47031,99.00,91,23,114,0.7982456140350878,0.20175438596491227,Yes,0.7982456140350878
47032,47032,99.00,2,1,3,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
47033,47033,99.00,1,0,1,1.0,0.0,Yes,1.0
47034,47034,99.00,0,0,0,0,0,n/a,0
47035,47035,99.00,0,0,0,0,0,n/a,0
47036,47036,99.00,2,0,2,1.0,0.0,Yes,1.0
47037,47037,99.00,83,23,106,0.7830188679245284,0.2169811320754717,Yes,0.7830188679245284
47038,47038,99.00,4,1,5,0.8,0.2,Yes,0.8
47039,47039,99.00,2,0,2,1.0,0.0,Yes,1.0
47040,47040,99.00,68,24,92,0.7391304347826086,0.2608695652173913,Yes,0.7391304347826086
47041,47041,99.00,1,1,2,0.5,0.5,Tie,0.5
47042,47042,99.00,3,0,3,1.0,0.0,Yes,1.0
47043,47043,99.00,105,47,152,0.6907894736842105,0.3092105263157895,Yes,0.6907894736842105
47044,47044,99.00,116,21,137,0.8467153284671532,0.15328467153284672,Yes,0.8467153284671532
47045,47045,99.00,68,17,85,0.8,0.2,Yes,0.8
47046,47046,99.00,55,25,80,0.6875,0.3125,Yes,0.6875
47047,47047,99.00,74,32,106,0.6981132075471698,0.3018867924528302,Yes,0.6981132075471698
47048,47048,99.00,79,40,119,0.6638655462184874,0.33613445378151263,Yes,0.6638655462184874
47049,47049,99.00,7,1,8,0.875,0.125,Yes,0.875
47050,47050,99.00,101,37,138,0.7318840579710145,0.26811594202898553,Yes,0.7318840579710145
47051,47051,99.00,105,47,152,0.6907894736842105,0.3092105263157895,Yes,0.6907894736842105
47052,47052,99.00,2,3,5,0.4,0.6,No,0.6
47053,47053,99.00,74,18,92,0.8043478260869565,0.1956521739130435,Yes,0.8043478260869565
47054,47054,99.00,1,1,2,0.5,0.5,Tie,0.5
47055,47055,99.00,112,28,140,0.8,0.2,Yes,0.8
47056,47056,99.00,0,0,0,0,0,n/a,0
47057,47057,99.00,87,36,123,0.7073170731707317,0.2926829268292683,Yes,0.7073170731707317
47058,47058,99.00,53,22,75,0.7066666666666667,0.29333333333333333,Yes,0.7066666666666667
47059,47059,99.00,50,14,64,0.78125,0.21875,Yes,0.78125
47060,47060,99.00,0,0,0,0,0,n/a,0
47061,47061,99.00,45,8,53,0.8490566037735849,0.1509433962264151,Yes,0.8490566037735849
47062,47062,99.00,72,25,97,0.7422680412371134,0.25773195876288657,Yes,0.7422680412371134
47063,47063,99.00,35,12,47,0.7446808510638298,0.2553191489361702,Yes,0.7446808510638298
47064,47064,99.00,82,39,121,0.6776859504132231,0.32231404958677684,Yes,0.6776859504132231
47065,47065,99.00,4,3,7,0.5714285714285714,0.42857142857142855,Yes,0.5714285714285714
47066,47066,99.00,0,1,1,0.0,1.0,No,1.0
47067,47067,99.00,0,0,0,0,0,n/a,0
47068,47068,99.00,0,1,1,0.0,1.0,No,1.0
47069,47069,99.00,5,2,7,0.7142857142857143,0.2857142857142857,Yes,0.7142857142857143
47070,47070,99.00,50,34,84,0.5952380952380952,0.40476190476190477,Yes,0.5952380952380952
47071,47071,99.00,9,1,10,0.9,0.1,Yes,0.9
47072,47072,44.44,52,10,62,0.8387096774193549,0.16129032258064516,Yes,0.8387096774193549
47073,47073,99.00,0,0,0,0,0,n/a,0
47074,47074,99.00,0,0,0,0,0,n/a,0
48001,48001,99.00,0,0,0,0,0,n/a,0
48002,48002,99.00,2,0,2,1.0,0.0,Yes,1.0
48003,48003,99.00,22,47,69,0.3188405797101449,0.6811594202898551,No,0.6811594202898551
48004,48004,99.00,42,116,158,0.26582278481012656,0.7341772151898734,No,0.7341772151898734
48005,48005,99.00,23,48,71,0.323943661971831,0.676056338028169,No,0.676056338028169
48006,48006,99.00,3,1,4,0.75,0.25,Yes,0.75
48007,48007,99.00,23,63,86,0.26744186046511625,0.7325581395348837,No,0.7325581395348837
48008,48008,99.00,4,8,12,0.3333333333333333,0.6666666666666666,No,0.6666666666666666
48009,48009,99.00,18,58,76,0.23684210526315788,0.7631578947368421,No,0.7631578947368421
48010,48010,99.00,25,100,125,0.2,0.8,No,0.8
48011,48011,99.00,0,0,0,0,0,n/a,0
48012,48012,99.00,1,2,3,0.3333333333333333,0.6666666666666666,No,0.6666666666666666
48013,48013,99.00,0,0,0,0,0,n/a,0
48014,48014,99.00,15,39,54,0.2777777777777778,0.7222222222222222,No,0.7222222222222222
48015,48015,99.00,27,146,173,0.15606936416184972,0.8439306358381503,No,0.8439306358381503
48016,48016,99.00,20,104,124,0.16129032258064516,0.8387096774193549,No,0.8387096774193549
48017,48017,99.00,1,0,1,1.0,0.0,Yes,1.0
48018,48018,99.00,9,97,106,0.08490566037735849,0.9150943396226415,No,0.9150943396226415
48019,48019,99.00,27,133,160,0.16875,0.83125,No,0.83125
48020,48020,99.00,0,0,0,0,0,n/a,0
48021,48021,99.00,7,56,63,0.1111111111111111,0.8888888888888888,No,0.8888888888888888
48022,48022,99.00,1,3,4,0.25,0.75,No,0.75
48023,48023,99.00,17,84,101,0.16831683168316833,0.8316831683168316,No,0.8316831683168316
48024,48024,99.00,9,68,77,0.11688311688311688,0.8831168831168831,No,0.8831168831168831
48025,48025,99.00,12,66,78,0.15384615384615385,0.8461538461538461,No,0.8461538461538461
48026,48026,99.00,81,158,239,0.3389121338912134,0.6610878661087866,No,0.6610878661087866
48027,48027,99.00,0,2,2,0.0,1.0,No,1.0
48028,48028,99.00,1,3,4,0.25,0.75,No,0.75
48029,48029,99.00,38,151,189,0.20105820105820105,0.798941798941799,No,0.798941798941799
48030,48030,99.00,22,177,199,0.11055276381909548,0.8894472361809045,No,0.8894472361809045
48031,48031,99.00,43,15,58,0.7413793103448276,0.25862068965517243,Yes,0.7413793103448276
48032,48032,99.00,38,144,182,0.2087912087912088,0.7912087912087912,No,0.7912087912087912
48033,48033,99.00,3,4,7,0.42857142857142855,0.5714285714285714,No,0.5714285714285714
48034,48034,99.00,29,11,40,0.725,0.275,Yes,0.725
48035,48035,99.00,5,4,9,0.5555555555555556,0.4444444444444444,Yes,0.5555555555555556
48036,48036,99.00,60,31,91,0.6593406593406593,0.34065934065934067,Yes,0.6593406593406593
48037,48037,99.00,2,2,4,0.5,0.5,Tie,0.5
48038,48038,99.00,1,2,3,0.3333333333333333,0.6666666666666666,No,0.6666666666666666
48039,48039,99.00,2,1,3,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
48040,48040,99.00,47,100,147,0.3197278911564626,0.6802721088435374,No,0.6802721088435374
48041,48041,99.00,2,0,2,1.0,0.0,Yes,1.0
48042,48042,99.00,59,134,193,0.30569948186528495,0.694300518134715,No,0.694300518134715
48043,48043,99.00,72,37,109,0.6605504587155964,0.3394495412844037,Yes,0.6605504587155964
48044,48044,99.00,59,16,75,0.7866666666666666,0.21333333333333335,Yes,0.7866666666666666
48045,48045,99.00,2,2,4,0.5,0.5,Tie,0.5
48046,48046,99.00,2,1,3,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
48047,48047,99.00,48,74,122,0.39344262295081966,0.6065573770491803,No,0.6065573770491803
48048,48048,99.00,10,80,90,0.1111111111111111,0.8888888888888888,No,0.8888888888888888
48049,48049,99.00,12,9,21,0.5714285714285714,0.42857142857142855,Yes,0.5714285714285714
48050,48050,75.00,6,50,56,0.10714285714285714,0.8928571428571429,No,0.8928571428571429
48051,48051,99.00,79,68,147,0.5374149659863946,0.46258503401360546,Yes,0.5374149659863946
48052,48052,99.00,18,58,76,0.23684210526315788,0.7631578947368421,No,0.7631578947368421
48053,48053,99.00,0,0,0,0,0,n/a,0
48054,48054,99.00,4,2,6,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
48055,48055,99.00,98,143,241,0.4066390041493776,0.5933609958506224,No,0.5933609958506224
48056,48056,99.00,63,97,160,0.39375,0.60625,No,0.60625
48057,48057,99.00,5,1,6,0.8333333333333334,0.16666666666666666,Yes,0.8333333333333334
48058,48058,99.00,2,1,3,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
48059,48059,99.00,18,123,141,0.1276595744680851,0.8723404255319149,No,0.8723404255319149
48060,48060,99.00,40,122,162,0.24691358024691357,0.7530864197530864,No,0.7530864197530864
48061,48061,99.00,47,158,205,0.22926829268292684,0.7707317073170732,No,0.7707317073170732
48062,48062,99.00,71,74,145,0.4896551724137931,0.5103448275862069,No,0.5103448275862069
48063,48063,99.00,70,43,113,0.6194690265486725,0.3805309734513274,Yes,0.6194690265486725
48064,48064,99.00,15,50,65,0.23076923076923078,0.7692307692307693,No,0.7692307692307693
48065,48065,99.00,52,110,162,0.32098765432098764,0.6790123456790124,No,0.6790123456790124
48066,48066,99.00,0,0,0,0,0,n/a,0
48067,48067,99.00,13,28,41,0.3170731707317073,0.6829268292682927,No,0.6829268292682927
48068,48068,99.00,1,0,1,1.0,0.0,Yes,1.0
48069,48069,99.00,1,0,1,1.0,0.0,Yes,1.0
48070,48070,99.00,50,77,127,0.3937007874015748,0.6062992125984252,No,0.6062992125984252
48071,48071,99.00,13,103,116,0.11206896551724138,0.8879310344827587,No,0.8879310344827587
48072,48072,99.00,24,144,168,0.14285714285714285,0.8571428571428571,No,0.8571428571428571
49001,49001,99.00,84,14,98,0.8571428571428571,0.14285714285714285,Yes,0.8571428571428571
49002,49002,99.00,40,11,51,0.7843137254901961,0.21568627450980393,Yes,0.7843137254901961
49003,49003,66.67,11,1,12,0.9166666666666666,0.08333333333333333,Yes,0.9166666666666666
49004,49004,66.67,94,20,114,0.8245614035087719,0.17543859649122806,Yes,0.8245614035087719
49005,49005,66.67,45,5,50,0.9,0.1,Yes,0.9
49006,49006,99.00,2,0,2,1.0,0.0,Yes,1.0
49007,49007,99.00,0,0,0,0,0,n/a,0
49008,49008,99.00,64,23,87,0.735632183908046,0.26436781609195403,Yes,0.735632183908046
49009,49009,99.00,36,11,47,0.7659574468085106,0.23404255319148937,Yes,0.7659574468085106
49010,49010,0.00,0,0,0,0,0,n/a,0
49011,49011,0.00,3,0,3,1.0,0.0,Yes,1.0
49012,49012,99.00,2,0,2,1.0,0.0,Yes,1.0
49013,49013,99.00,1,0,1,1.0,0.0,Yes,1.0
49014,49014,66.67,0,0,0,0,0,n/a,0
49015,49015,99.00,0,0,0,0,0,n/a,0
49016,49016,99.00,61,9,70,0.8714285714285714,0.12857142857142856,Yes,0.8714285714285714
49017,49017,99.00,58,26,84,0.6904761904761905,0.30952380952380953,Yes,0.6904761904761905
49018,49018,99.00,1,0,1,1.0,0.0,Yes,1.0
49019,49019,99.00,52,15,67,0.7761194029850746,0.22388059701492538,Yes,0.7761194029850746
49020,49020,99.00,125,32,157,0.7961783439490446,0.20382165605095542,Yes,0.7961783439490446
49021,49021,99.00,53,14,67,0.7910447761194029,0.208955223880597,Yes,0.7910447761194029
49022,49022,99.00,71,29,100,0.71,0.29,Yes,0.71
49023,49023,99.00,114,27,141,0.8085106382978723,0.19148936170212766,Yes,0.8085106382978723
49024,49024,99.00,4,0,4,1.0,0.0,Yes,1.0
49025,49025,99.00,77,38,115,0.6695652173913044,0.33043478260869563,Yes,0.6695652173913044
49026,49026,44.44,92,67,159,0.5786163522012578,0.42138364779874216,Yes,0.5786163522012578
49027,49027,44.44,63,18,81,0.7777777777777778,0.2222222222222222,Yes,0.7777777777777778
49028,49028,44.44,5,4,9,0.5555555555555556,0.4444444444444444,Yes,0.5555555555555556
49029,49029,99.00,0,0,0,0,0,n/a,0
49030,49030,99.00,3,0,3,1.0,0.0,Yes,1.0
49031,49031,99.00,36,15,51,0.7058823529411765,0.29411764705882354,Yes,0.7058823529411765
49032,49032,99.00,0,0,0,0,0,n/a,0
49033,49033,99.00,1,0,1,1.0,0.0,Yes,1.0
49034,49034,44.44,5,0,5,1.0,0.0,Yes,1.0
49035,49035,99.00,133,44,177,0.751412429378531,0.24858757062146894,Yes,0.751412429378531
49036,49036,44.44,1,0,1,1.0,0.0,Yes,1.0
49037,49037,99.00,46,21,67,0.6865671641791045,0.31343283582089554,Yes,0.6865671641791045
49038,49038,99.00,40,16,56,0.7142857142857143,0.2857142857142857,Yes,0.7142857142857143
49039,49039,99.00,7,1,8,0.875,0.125,Yes,0.875
49040,49040,99.00,115,30,145,0.7931034482758621,0.20689655172413793,Yes,0.7931034482758621
49041,49041,99.00,58,24,82,0.7073170731707317,0.2926829268292683,Yes,0.7073170731707317
49042,49042,99.00,51,16,67,0.7611940298507462,0.23880597014925373,Yes,0.7611940298507462
49043,49043,99.00,36,21,57,0.631578947368421,0.3684210526315789,Yes,0.631578947368421
49044,49044,44.44,5,1,6,0.8333333333333334,0.16666666666666666,Yes,0.8333333333333334
49045,49045,99.00,3,0,3,1.0,0.0,Yes,1.0
49046,49046,99.00,0,0,0,0,0,n/a,0
49047,49047,99.00,81,26,107,0.7570093457943925,0.24299065420560748,Yes,0.7570093457943925
49048,49048,99.00,70,27,97,0.7216494845360825,0.27835051546391754,Yes,0.7216494845360825
49049,49049,99.00,135,59,194,0.6958762886597938,0.30412371134020616,Yes,0.6958762886597938
49050,49050,99.00,137,49,186,0.7365591397849462,0.26344086021505375,Yes,0.7365591397849462
49051,49051,99.00,8,3,11,0.7272727272727273,0.2727272727272727,Yes,0.7272727272727273
49052,49052,99.00,3,5,8,0.375,0.625,No,0.625
49053,49053,99.00,158,59,217,0.728110599078341,0.271889400921659,Yes,0.728110599078341
49054,49054,99.00,163,75,238,0.6848739495798319,0.31512605042016806,Yes,0.6848739495798319
49055,49055,99.00,49,18,67,0.7313432835820896,0.26865671641791045,Yes,0.7313432835820896
49056,49056,99.00,0,0,0,0,0,n/a,0
49057,49057,99.00,0,0,0,0,0,n/a,0
49058,49058,99.00,61,19,80,0.7625,0.2375,Yes,0.7625
49059,49059,44.44,88,38,126,0.6984126984126984,0.30158730158730157,Yes,0.6984126984126984
49060,49060,99.00,0,0,0,0,0,n/a,0
49061,49061,0.00,1,0,1,1.0,0.0,Yes,1.0
49062,49062,66.67,87,14,101,0.8613861386138614,0.13861386138613863,Yes,0.8613861386138614
49063,49063,99.00,4,2,6,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
49064,49064,99.00,40,18,58,0.6896551724137931,0.3103448275862069,Yes,0.6896551724137931
49065,49065,99.00,9,3,12,0.75,0.25,Yes,0.75
49066,49066,99.00,47,5,52,0.9038461538461539,0.09615384615384616,Yes,0.9038461538461539
49067,49067,66.67,6,5,11,0.5454545454545454,0.45454545454545453,Yes,0.5454545454545454
49068,49068,99.00,37,11,48,0.7708333333333334,0.22916666666666666,Yes,0.7708333333333334
49069,49069,99.00,2,1,3,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
49070,49070,99.00,1,0,1,1.0,0.0,Yes,1.0
49071,49071,99.00,0,0,0,0,0,n/a,0
50001,50001,99.00,32,13,45,0.7111111111111111,0.28888888888888886,Yes,0.7111111111111111
50002,50002,99.00,153,40,193,0.7927461139896373,0.20725388601036268,Yes,0.7927461139896373
50003,50003,66.67,172,32,204,0.8431372549019608,0.1568627450980392,Yes,0.8431372549019608
50004,50004,99.00,1,2,3,0.3333333333333333,0.6666666666666666,No,0.6666666666666666
50005,50005,66.67,122,20,142,0.8591549295774648,0.14084507042253522,Yes,0.8591549295774648
50006,50006,66.67,114,31,145,0.7862068965517242,0.21379310344827587,Yes,0.7862068965517242
50007,50007,99.00,192,44,236,0.8135593220338984,0.1864406779661017,Yes,0.8135593220338984
50008,50008,99.00,172,30,202,0.8514851485148515,0.1485148514851485,Yes,0.8514851485148515
50009,50009,99.00,151,37,188,0.8031914893617021,0.19680851063829788,Yes,0.8031914893617021
50010,50010,99.00,257,63,320,0.803125,0.196875,Yes,0.803125
50011,50011,99.00,3,1,4,0.75,0.25,Yes,0.75
50012,50012,80.00,210,52,262,0.8015267175572519,0.1984732824427481,Yes,0.8015267175572519
50013,50013,99.00,3,2,5,0.6,0.4,Yes,0.6
50014,50014,99.00,95,11,106,0.8962264150943396,0.10377358490566038,Yes,0.8962264150943396
50015,50015,80.00,8,0,8,1.0,0.0,Yes,1.0
50016,50016,99.00,2,0,2,1.0,0.0,Yes,1.0
50017,50017,99.00,116,21,137,0.8467153284671532,0.15328467153284672,Yes,0.8467153284671532
50018,50018,80.00,7,5,12,0.5833333333333334,0.4166666666666667,Yes,0.5833333333333334
50019,50019,80.00,240,54,294,0.8163265306122449,0.1836734693877551,Yes,0.8163265306122449
50020,50020,99.00,13,1,14,0.9285714285714286,0.07142857142857142,Yes,0.9285714285714286
50021,50021,99.00,326,54,380,0.8578947368421053,0.14210526315789473,Yes,0.8578947368421053
50022,50022,99.00,78,28,106,0.7358490566037735,0.2641509433962264,Yes,0.7358490566037735
50023,50023,99.00,0,0,0,0,0,n/a,0
50024,50024,99.00,0,0,0,0,0,n/a,0
50025,50025,99.00,1,0,1,1.0,0.0,Yes,1.0
50026,50026,99.00,174,36,210,0.8285714285714286,0.17142857142857143,Yes,0.8285714285714286
50027,50027,99.00,168,33,201,0.835820895522388,0.16417910447761194,Yes,0.835820895522388
50028,50028,99.00,181,32,213,0.8497652582159625,0.15023474178403756,Yes,0.8497652582159625
50029,50029,99.00,9,4,13,0.6923076923076923,0.3076923076923077,Yes,0.6923076923076923
50030,50030,99.00,170,39,209,0.8133971291866029,0.18660287081339713,Yes,0.8133971291866029
50031,50031,99.00,8,1,9,0.8888888888888888,0.1111111111111111,Yes,0.8888888888888888
50032,50032,99.00,250,53,303,0.8250825082508251,0.17491749174917492,Yes,0.8250825082508251
50033,50033,80.00,180,28,208,0.8653846153846154,0.1346153846153846,Yes,0.8653846153846154
50034,50034,99.00,144,21,165,0.8727272727272727,0.12727272727272726,Yes,0.8727272727272727
50035,50035,99.00,153,28,181,0.8453038674033149,0.15469613259668508,Yes,0.8453038674033149
50036,50036,99.00,94,23,117,0.8034188034188035,0.19658119658119658,Yes,0.8034188034188035
50037,50037,99.00,122,35,157,0.7770700636942676,0.2229299363057325,Yes,0.7770700636942676
50038,50038,99.00,94,24,118,0.7966101694915254,0.2033898305084746,Yes,0.7966101694915254
