ED,Reported As,Reporting,Charles B. Rangel (Democratic),Charles B. Rangel (Working Families),Scattered,Daniel Vila Rivera (Green),Total Votes,Charles B. Rangel RECAP,Scattered RECAP,Daniel Vila Rivera RECAP,p_Charles B. Rangel (Democratic),p_Charles B. Rangel (Working Families),p_Scattered,p_Daniel Vila Rivera (Green),p_Charles B. Rangel RECAP,p_Scattered RECAP,p_Daniel Vila Rivera RECAP,winner,winner_p
78032,78032,100,166,20,2,35,223,186,2,35,0.7443946188340808,0.08968609865470852,0.008968609865470852,0.15695067264573992,0.8340807174887892,0.008968609865470852,0.15695067264573992,Charles B. Rangel RECAP,0.8340807174887892
78033,78033,100,146,10,0,28,184,156,0,28,0.7934782608695652,0.05434782608695652,0.0,0.15217391304347827,0.8478260869565217,0.0,0.15217391304347827,Charles B. Rangel RECAP,0.8478260869565217
78034,78034,100,92,6,0,8,106,98,0,8,0.8679245283018868,0.05660377358490566,0.0,0.07547169811320754,0.9245283018867925,0.0,0.07547169811320754,Charles B. Rangel RECAP,0.9245283018867925
78035,78035,100,37,1,0,8,46,38,0,8,0.8043478260869565,0.021739130434782608,0.0,0.17391304347826086,0.8260869565217391,0.0,0.17391304347826086,Charles B. Rangel RECAP,0.8260869565217391
78036,78036,100,100,6,0,8,114,106,0,8,0.8771929824561403,0.05263157894736842,0.0,0.07017543859649122,0.9298245614035088,0.0,0.07017543859649122,Charles B. Rangel RECAP,0.9298245614035088
78038,78038,100,127,7,0,22,156,134,0,22,0.8141025641025641,0.04487179487179487,0.0,0.14102564102564102,0.8589743589743589,0.0,0.14102564102564102,Charles B. Rangel RECAP,0.8589743589743589
78044,78044,100,172,7,0,9,188,179,0,9,0.9148936170212766,0.03723404255319149,0.0,0.047872340425531915,0.9521276595744681,0.0,0.047872340425531915,Charles B. Rangel RECAP,0.9521276595744681
78045,78045,100,164,3,0,8,175,167,0,8,0.9371428571428572,0.017142857142857144,0.0,0.045714285714285714,0.9542857142857143,0.0,0.045714285714285714,Charles B. Rangel RECAP,0.9542857142857143
78046,78046,100,149,3,0,9,161,152,0,9,0.9254658385093167,0.018633540372670808,0.0,0.055900621118012424,0.9440993788819876,0.0,0.055900621118012424,Charles B. Rangel RECAP,0.9440993788819876
78047,78047,100,103,2,0,7,112,105,0,7,0.9196428571428571,0.017857142857142856,0.0,0.0625,0.9375,0.0,0.0625,Charles B. Rangel RECAP,0.9375
78048,78048,100,259,14,2,28,303,273,2,28,0.8547854785478548,0.0462046204620462,0.006600660066006601,0.0924092409240924,0.900990099009901,0.006600660066006601,0.0924092409240924,Charles B. Rangel RECAP,0.900990099009901
78049,78049,100,181,8,0,9,198,189,0,9,0.9141414141414141,0.04040404040404041,0.0,0.045454545454545456,0.9545454545454546,0.0,0.045454545454545456,Charles B. Rangel RECAP,0.9545454545454546
78050,78050,100,164,7,2,15,188,171,2,15,0.8723404255319149,0.03723404255319149,0.010638297872340425,0.0797872340425532,0.9095744680851063,0.010638297872340425,0.0797872340425532,Charles B. Rangel RECAP,0.9095744680851063
78051,78051,100,172,6,0,22,200,178,0,22,0.86,0.03,0.0,0.11,0.89,0.0,0.11,Charles B. Rangel RECAP,0.89
78052,78052,100,139,6,0,12,157,145,0,12,0.8853503184713376,0.03821656050955414,0.0,0.07643312101910828,0.9235668789808917,0.0,0.07643312101910828,Charles B. Rangel RECAP,0.9235668789808917
78053,78053,100,93,1,0,10,104,94,0,10,0.8942307692307693,0.009615384615384616,0.0,0.09615384615384616,0.9038461538461539,0.0,0.09615384615384616,Charles B. Rangel RECAP,0.9038461538461539
78054,78054,100,87,3,0,4,94,90,0,4,0.925531914893617,0.031914893617021274,0.0,0.0425531914893617,0.9574468085106383,0.0,0.0425531914893617,Charles B. Rangel RECAP,0.9574468085106383
80054,80054,100,17,0,0,6,23,17,0,6,0.7391304347826086,0.0,0.0,0.2608695652173913,0.7391304347826086,0.0,0.2608695652173913,Charles B. Rangel RECAP,0.7391304347826086
80056,80056,100,284,7,0,5,296,291,0,5,0.9594594594594594,0.02364864864864865,0.0,0.016891891891891893,0.9831081081081081,0.0,0.016891891891891893,Charles B. Rangel RECAP,0.9831081081081081
80065,80065,100,245,4,0,8,257,249,0,8,0.953307392996109,0.01556420233463035,0.0,0.0311284046692607,0.9688715953307393,0.0,0.0311284046692607,Charles B. Rangel RECAP,0.9688715953307393
80076,80076,100,112,2,0,18,132,114,0,18,0.8484848484848485,0.015151515151515152,0.0,0.13636363636363635,0.8636363636363636,0.0,0.13636363636363635,Charles B. Rangel RECAP,0.8636363636363636
80077,80077,100,208,9,0,18,235,217,0,18,0.8851063829787233,0.03829787234042553,0.0,0.07659574468085106,0.9234042553191489,0.0,0.07659574468085106,Charles B. Rangel RECAP,0.9234042553191489
80078,80078,100,146,6,0,26,178,152,0,26,0.8202247191011236,0.033707865168539325,0.0,0.14606741573033707,0.8539325842696629,0.0,0.14606741573033707,Charles B. Rangel RECAP,0.8539325842696629
80079,80079,100,126,11,0,20,157,137,0,20,0.802547770700637,0.07006369426751592,0.0,0.12738853503184713,0.8726114649681529,0.0,0.12738853503184713,Charles B. Rangel RECAP,0.8726114649681529
80080,80080,100,112,7,0,16,135,119,0,16,0.8296296296296296,0.05185185185185185,0.0,0.11851851851851852,0.8814814814814815,0.0,0.11851851851851852,Charles B. Rangel RECAP,0.8814814814814815
80081,80081,100,128,11,0,15,154,139,0,15,0.8311688311688312,0.07142857142857142,0.0,0.09740259740259741,0.9025974025974026,0.0,0.09740259740259741,Charles B. Rangel RECAP,0.9025974025974026
80082,80082,100,54,6,0,32,92,60,0,32,0.5869565217391305,0.06521739130434782,0.0,0.34782608695652173,0.6521739130434783,0.0,0.34782608695652173,Charles B. Rangel RECAP,0.6521739130434783
80083,80083,100,188,5,1,18,212,193,1,18,0.8867924528301887,0.02358490566037736,0.0047169811320754715,0.08490566037735849,0.910377358490566,0.0047169811320754715,0.08490566037735849,Charles B. Rangel RECAP,0.910377358490566
80084,80084,100,60,3,0,8,71,63,0,8,0.8450704225352113,0.04225352112676056,0.0,0.11267605633802817,0.8873239436619719,0.0,0.11267605633802817,Charles B. Rangel RECAP,0.8873239436619719
80085,80085,100,150,3,0,13,166,153,0,13,0.9036144578313253,0.018072289156626505,0.0,0.0783132530120482,0.9216867469879518,0.0,0.0783132530120482,Charles B. Rangel RECAP,0.9216867469879518
80086,80086,100,124,4,1,10,139,128,1,10,0.8920863309352518,0.02877697841726619,0.007194244604316547,0.07194244604316546,0.920863309352518,0.007194244604316547,0.07194244604316546,Charles B. Rangel RECAP,0.920863309352518
80087,80087,100,56,5,0,9,70,61,0,9,0.8,0.07142857142857142,0.0,0.12857142857142856,0.8714285714285714,0.0,0.12857142857142856,Charles B. Rangel RECAP,0.8714285714285714
80089,80089,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
81001,81001,100,162,6,0,7,175,168,0,7,0.9257142857142857,0.03428571428571429,0.0,0.04,0.96,0.0,0.04,Charles B. Rangel RECAP,0.96
81002,81002,100,127,14,0,23,164,141,0,23,0.774390243902439,0.08536585365853659,0.0,0.1402439024390244,0.8597560975609756,0.0,0.1402439024390244,Charles B. Rangel RECAP,0.8597560975609756
81003,81003,100,36,2,0,5,43,38,0,5,0.8372093023255814,0.046511627906976744,0.0,0.11627906976744186,0.8837209302325582,0.0,0.11627906976744186,Charles B. Rangel RECAP,0.8837209302325582
81004,81004,100,155,8,1,14,178,163,1,14,0.8707865168539326,0.0449438202247191,0.0056179775280898875,0.07865168539325842,0.9157303370786517,0.0056179775280898875,0.07865168539325842,Charles B. Rangel RECAP,0.9157303370786517
81005,81005,100,120,5,0,18,143,125,0,18,0.8391608391608392,0.03496503496503497,0.0,0.1258741258741259,0.8741258741258742,0.0,0.1258741258741259,Charles B. Rangel RECAP,0.8741258741258742
81006,81006,100,129,2,0,27,158,131,0,27,0.8164556962025317,0.012658227848101266,0.0,0.17088607594936708,0.8291139240506329,0.0,0.17088607594936708,Charles B. Rangel RECAP,0.8291139240506329
81007,81007,100,110,13,0,14,137,123,0,14,0.8029197080291971,0.0948905109489051,0.0,0.10218978102189781,0.8978102189781022,0.0,0.10218978102189781,Charles B. Rangel RECAP,0.8978102189781022
81008,81008,100,97,2,0,3,102,99,0,3,0.9509803921568627,0.0196078431372549,0.0,0.029411764705882353,0.9705882352941176,0.0,0.029411764705882353,Charles B. Rangel RECAP,0.9705882352941176
81009,81009,100,115,4,0,5,124,119,0,5,0.9274193548387096,0.03225806451612903,0.0,0.04032258064516129,0.9596774193548387,0.0,0.04032258064516129,Charles B. Rangel RECAP,0.9596774193548387
81010,81010,100,22,4,0,6,32,26,0,6,0.6875,0.125,0.0,0.1875,0.8125,0.0,0.1875,Charles B. Rangel RECAP,0.8125
81012,81012,100,153,12,1,38,204,165,1,38,0.75,0.058823529411764705,0.004901960784313725,0.18627450980392157,0.8088235294117647,0.004901960784313725,0.18627450980392157,Charles B. Rangel RECAP,0.8088235294117647
81013,81013,100,64,6,0,15,85,70,0,15,0.7529411764705882,0.07058823529411765,0.0,0.17647058823529413,0.8235294117647058,0.0,0.17647058823529413,Charles B. Rangel RECAP,0.8235294117647058
81014,81014,100,117,14,0,39,170,131,0,39,0.6882352941176471,0.08235294117647059,0.0,0.22941176470588234,0.7705882352941177,0.0,0.22941176470588234,Charles B. Rangel RECAP,0.7705882352941177
81015,81015,100,132,14,0,51,197,146,0,51,0.6700507614213198,0.07106598984771574,0.0,0.25888324873096447,0.7411167512690355,0.0,0.25888324873096447,Charles B. Rangel RECAP,0.7411167512690355
81016,81016,100,13,0,0,3,16,13,0,3,0.8125,0.0,0.0,0.1875,0.8125,0.0,0.1875,Charles B. Rangel RECAP,0.8125
81033,81033,100,149,32,0,46,227,181,0,46,0.6563876651982379,0.14096916299559473,0.0,0.2026431718061674,0.7973568281938326,0.0,0.2026431718061674,Charles B. Rangel RECAP,0.7973568281938326
81034,81034,100,124,29,0,40,193,153,0,40,0.6424870466321243,0.15025906735751296,0.0,0.20725388601036268,0.7927461139896373,0.0,0.20725388601036268,Charles B. Rangel RECAP,0.7927461139896373
81035,81035,100,92,22,0,31,145,114,0,31,0.6344827586206897,0.15172413793103448,0.0,0.21379310344827587,0.7862068965517242,0.0,0.21379310344827587,Charles B. Rangel RECAP,0.7862068965517242
81036,81036,100,133,13,2,40,188,146,2,40,0.7074468085106383,0.06914893617021277,0.010638297872340425,0.2127659574468085,0.776595744680851,0.010638297872340425,0.2127659574468085,Charles B. Rangel RECAP,0.776595744680851
81037,81037,100,126,9,1,26,162,135,1,26,0.7777777777777778,0.05555555555555555,0.006172839506172839,0.16049382716049382,0.8333333333333334,0.006172839506172839,0.16049382716049382,Charles B. Rangel RECAP,0.8333333333333334
81038,81038,100,155,4,0,16,175,159,0,16,0.8857142857142857,0.022857142857142857,0.0,0.09142857142857143,0.9085714285714286,0.0,0.09142857142857143,Charles B. Rangel RECAP,0.9085714285714286
81039,81039,100,78,3,0,9,90,81,0,9,0.8666666666666667,0.03333333333333333,0.0,0.1,0.9,0.0,0.1,Charles B. Rangel RECAP,0.9
81040,81040,100,140,11,0,13,164,151,0,13,0.8536585365853658,0.06707317073170732,0.0,0.07926829268292683,0.9207317073170732,0.0,0.07926829268292683,Charles B. Rangel RECAP,0.9207317073170732
81041,81041,100,109,13,0,47,169,122,0,47,0.6449704142011834,0.07692307692307693,0.0,0.2781065088757396,0.7218934911242604,0.0,0.2781065088757396,Charles B. Rangel RECAP,0.7218934911242604
81042,81042,100,30,4,0,12,46,34,0,12,0.6521739130434783,0.08695652173913043,0.0,0.2608695652173913,0.7391304347826086,0.0,0.2608695652173913,Charles B. Rangel RECAP,0.7391304347826086
81045,81045,100,26,0,1,7,34,26,1,7,0.7647058823529411,0.0,0.029411764705882353,0.20588235294117646,0.7647058823529411,0.029411764705882353,0.20588235294117646,Charles B. Rangel RECAP,0.7647058823529411
81046,81046,100,55,8,0,9,72,63,0,9,0.7638888888888888,0.1111111111111111,0.0,0.125,0.875,0.0,0.125,Charles B. Rangel RECAP,0.875
81092,81092,100,76,6,0,3,85,82,0,3,0.8941176470588236,0.07058823529411765,0.0,0.03529411764705882,0.9647058823529412,0.0,0.03529411764705882,Charles B. Rangel RECAP,0.9647058823529412
81093,81093,100,129,8,0,5,142,137,0,5,0.9084507042253521,0.056338028169014086,0.0,0.035211267605633804,0.9647887323943662,0.0,0.035211267605633804,Charles B. Rangel RECAP,0.9647887323943662
81094,81094,100,116,5,0,13,134,121,0,13,0.8656716417910447,0.03731343283582089,0.0,0.09701492537313433,0.9029850746268657,0.0,0.09701492537313433,Charles B. Rangel RECAP,0.9029850746268657
81095,81095,100,55,8,0,11,74,63,0,11,0.7432432432432432,0.10810810810810811,0.0,0.14864864864864866,0.8513513513513513,0.0,0.14864864864864866,Charles B. Rangel RECAP,0.8513513513513513
81096,81096,100,87,0,0,11,98,87,0,11,0.8877551020408163,0.0,0.0,0.11224489795918367,0.8877551020408163,0.0,0.11224489795918367,Charles B. Rangel RECAP,0.8877551020408163
81097,81097,100,141,10,0,19,170,151,0,19,0.8294117647058824,0.058823529411764705,0.0,0.11176470588235295,0.888235294117647,0.0,0.11176470588235295,Charles B. Rangel RECAP,0.888235294117647
81098,81098,100,100,6,0,17,123,106,0,17,0.8130081300813008,0.04878048780487805,0.0,0.13821138211382114,0.8617886178861789,0.0,0.13821138211382114,Charles B. Rangel RECAP,0.8617886178861789
81099,81099,100,153,6,0,24,183,159,0,24,0.8360655737704918,0.03278688524590164,0.0,0.13114754098360656,0.8688524590163934,0.0,0.13114754098360656,Charles B. Rangel RECAP,0.8688524590163934
81100,81100,100,91,7,0,6,104,98,0,6,0.875,0.0673076923076923,0.0,0.057692307692307696,0.9423076923076923,0.0,0.057692307692307696,Charles B. Rangel RECAP,0.9423076923076923
81104,81104,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
81108,81010,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
86018,86018,100,109,3,0,11,123,112,0,11,0.8861788617886179,0.024390243902439025,0.0,0.08943089430894309,0.9105691056910569,0.0,0.08943089430894309,Charles B. Rangel RECAP,0.9105691056910569
86019,86019,100,189,9,1,17,216,198,1,17,0.875,0.041666666666666664,0.004629629629629629,0.0787037037037037,0.9166666666666666,0.004629629629629629,0.0787037037037037,Charles B. Rangel RECAP,0.9166666666666666
86020,86020,100,166,8,0,2,176,174,0,2,0.9431818181818182,0.045454545454545456,0.0,0.011363636363636364,0.9886363636363636,0.0,0.011363636363636364,Charles B. Rangel RECAP,0.9886363636363636
